site_name,basin,subbasin,region,WaterYear,eventdays,eventid,mindate,maxdate,totalyieldevent_little,totalyieldevent_big,hysteresis,numdays,totalyield_site,propyield
West Brook Upper,West Brook,West Brook,Mass,2022,10,16,2022-03-14,2022-03-23,25.283008705129845,46.49304577081901,-0.27173154045340364,365,395.75604931467404,0.06388533731553094
West Brook Upper,West Brook,West Brook,Mass,2022,8,17,2022-03-22,2022-03-29,21.928169168323308,39.35902572105876,-0.3050916076419179,365,395.75604931467404,0.05540829813289286
West Brook Upper,West Brook,West Brook,Mass,2022,6,18,2022-03-30,2022-04-04,13.606924520790226,26.85286047395975,-0.31732926020634167,365,395.75604931467404,0.03438210115638958
West Brook Upper,West Brook,West Brook,Mass,2022,39,19,2022-04-06,2022-05-14,76.4356126281555,116.11069897967015,-6.370455598764844,365,395.75604931467404,0.19313820410456928
West Brook Upper,West Brook,West Brook,Mass,2022,14,20,2022-05-14,2022-05-27,4.3604226335191605,14.873684580040392,-0.41559164132229925,365,395.75604931467404,0.011017955735787366
West Brook Upper,West Brook,West Brook,Mass,2022,6,21,2022-05-26,2022-05-31,1.2811563808583244,4.845155844159112,-0.32044494509992777,365,395.75604931467404,0.003237237644445075
West Brook Upper,West Brook,West Brook,Mass,2022,8,22,2022-05-30,2022-06-06,1.80349899812354,5.403607248274853,0.8235542763487246,365,395.75604931467404,0.004557097740506146
West Brook Upper,West Brook,West Brook,Mass,2022,16,23,2022-06-06,2022-06-21,3.5592391871262405,10.336856835055041,0.6376142920219094,365,395.75604931467404,0.008993518085926246
West Brook Upper,West Brook,West Brook,Mass,2022,11,24,2022-06-20,2022-06-30,1.4143204533713274,3.3967216741884942,0.1952823677489336,365,395.75604931467404,0.003573717839109444
West Brook Upper,West Brook,West Brook,Mass,2022,5,25,2022-07-01,2022-07-05,0.5086220255398382,1.1597698526319173,0.29386831604800795,365,395.75604931467404,0.0012851907795739643
West Brook Upper,West Brook,West Brook,Mass,2022,6,26,2022-07-04,2022-07-09,0.5263070320301102,1.426410734315349,0,365,395.75604931467404,0.001329877415497526
West Brook Upper,West Brook,West Brook,Mass,2022,5,27,2022-07-12,2022-07-16,0.40114921902277334,0.933636361528712,0.027883712781642436,365,395.75604931467404,0.0010136275104763114
West Brook Upper,West Brook,West Brook,Mass,2022,8,28,2022-07-17,2022-07-24,0.5196015961191751,1.711142295287037,-0.22955506258301464,365,395.75604931467404,0.001312934058794459
West Brook Upper,West Brook,West Brook,Mass,2022,5,29,2022-07-27,2022-07-31,0.10637330085961356,0.7291330304440741,0.16425464557451255,365,395.75604931467404,2.6878502816019847e-4
West Brook Upper,West Brook,West Brook,Mass,2022,8,30,2022-09-04,2022-09-11,0.35182632438922123,3.2240736696766557,0.22755353137407808,365,395.75604931467404,8.88997969831351e-4
West Brook Upper,West Brook,West Brook,Mass,2022,7,31,2022-09-11,2022-09-17,0.4059808495174886,1.584507540269242,0.10609386781843966,365,395.75604931467404,0.001025836118539491
West Brook Upper,West Brook,West Brook,Mass,2022,12,32,2022-09-18,2022-09-29,0.5199268020178579,3.3668327257992012,0.6098893737678233,365,395.75604931467404,0.0013137557920294808
West Brook Upper,West Brook,West Brook,Mass,2023,8,1,2022-10-03,2022-10-10,0.22490310793189222,2.521290106891564,0.6494850870273724,365,581.7675582918324,3.86585853278319e-4
West Brook Upper,West Brook,West Brook,Mass,2023,11,2,2022-10-12,2022-10-22,0.5232408049853869,7.010138224199364,0.32140169981252253,365,581.7675582918324,8.993983894903148e-4
West Brook Upper,West Brook,West Brook,Mass,2023,9,3,2022-10-22,2022-10-30,0.4812582720649601,4.620988731239413,0.3558769893835401,365,581.7675582918324,8.272346321235503e-4
West Brook Upper,West Brook,West Brook,Mass,2023,13,4,2022-11-10,2022-11-22,3.326964745490872,11.283078016958191,-1.0431165430841034,365,581.7675582918324,0.0057187182373307326
West Brook Upper,West Brook,West Brook,Mass,2023,17,5,2022-11-26,2022-12-12,5.305579377057491,20.737424323255677,-0.23688952469986008,365,581.7675582918324,0.00911975805704183
West Brook Upper,West Brook,West Brook,Mass,2023,5,6,2022-12-15,2022-12-19,1.508382388066522,3.7164547668265913,0,365,581.7675582918324,0.002592757823236804
West Brook Upper,West Brook,West Brook,Mass,2023,23,7,2022-12-21,2023-01-12,31.98671018460523,94.22490979724688,0.42485407659474134,365,581.7675582918324,0.05498194206380913
West Brook Upper,West Brook,West Brook,Mass,2023,8,8,2023-01-11,2023-01-18,15.558779352693806,26.671953681077188,-0.7084459193081069,365,581.7675582918324,0.026743978984281977
West Brook Upper,West Brook,West Brook,Mass,2023,6,9,2023-01-17,2023-01-22,12.041460754507291,17.052431607365186,0.018985768285657314,365,581.7675582918324,0.02069806159329862
West Brook Upper,West Brook,West Brook,Mass,2023,5,10,2023-01-21,2023-01-25,11.31208586774256,13.249456200464323,0,365,581.7675582918324,0.01944433942132619
West Brook Upper,West Brook,West Brook,Mass,2023,10,11,2023-01-24,2023-02-02,28.17017118764022,34.891414488132824,-0.3158734229227823,365,581.7675582918324,0.04842169486100702
West Brook Upper,West Brook,West Brook,Mass,2023,5,12,2023-02-15,2023-02-19,4.800317812470708,11.971310381185337,-0.47073334228518793,365,581.7675582918324,0.008251264175962733
West Brook Upper,West Brook,West Brook,Mass,2023,5,13,2023-03-13,2023-03-17,9.467456066433238,10.94879372576215,-0.34767773030183846,365,581.7675582918324,0.01627360606739792
West Brook Upper,West Brook,West Brook,Mass,2023,24,14,2023-03-20,2023-04-12,89.28489233347264,123.55933953879138,0.2514136747321944,365,581.7675582918324,0.15347176215124153
West Brook Upper,West Brook,West Brook,Mass,2023,22,15,2023-04-21,2023-05-12,88.00977549073271,111.98523755067428,-0.7553865071699686,365,581.7675582918324,0.15127996437124175
West Brook Upper,West Brook,West Brook,Mass,2023,7,16,2023-05-18,2023-05-24,9.273122312977526,14.826491503636243,-0.4490610076355751,365,581.7675582918324,0.015939565864079762
West Brook Upper,West Brook,West Brook,Mass,2023,5,17,2023-06-13,2023-06-17,2.249898295048743,6.858727104069391,-0.10483646716005013,365,581.7675582918324,0.003867349189519649
West Brook Upper,West Brook,West Brook,Mass,2023,8,18,2023-06-24,2023-07-01,6.883834575355281,19.93514202438518,-1.7165411632007774,365,581.7675582918324,0.011832620223044715
West Brook Upper,West Brook,West Brook,Mass,2023,35,19,2023-06-30,2023-08-03,179.21133847507048,289.95819418344735,-3.222461202695732,365,581.7675582918324,0.30804629086101876
West Brook Upper,West Brook,West Brook,Mass,2023,5,20,2023-08-13,2023-08-17,5.450156628014741,10.240897579699942,-0.3141997374461125,365,581.7675582918324,0.009368271830105687
West Brook Upper,West Brook,West Brook,Mass,2023,6,21,2023-08-16,2023-08-21,6.3201288649766525,11.692084679127468,0,365,581.7675582918324,0.010863666725476435
West Brook Upper,West Brook,West Brook,Mass,2023,6,22,2023-08-23,2023-08-28,1.8097553401743893,8.089679846944232,-1.1578629413545727,365,581.7675582918324,0.003110787658026405
West Brook Upper,West Brook,West Brook,Mass,2023,6,23,2023-09-07,2023-09-12,4.474554417961634,8.876231120346684,-1.2737531881562614,365,581.7675582918324,0.007691309620460239
West Brook Upper,West Brook,West Brook,Mass,2023,5,24,2023-09-17,2023-09-21,2.263247222889912,6.9727770387127475,-0.20452319111123338,365,581.7675582918324,0.003890294655712992
West Brook Upper,West Brook,West Brook,Mass,2023,6,25,2023-09-23,2023-09-28,5.262048244619527,10.67350078007129,-0.8265469497730116,365,581.7675582918324,0.009044932412645675
West Brook Upper,West Brook,West Brook,Mass,2024,9,1,2023-10-05,2023-10-13,18.252939877333553,22.224006229986315,-0.1591793497807937,366,951.1673192560484,0.01919004102412814
West Brook Upper,West Brook,West Brook,Mass,2024,8,2,2023-10-19,2023-10-26,27.148343281988637,23.714520893083964,-0.7920103396199305,366,951.1673192560484,0.028542132106917428
West Brook Upper,West Brook,West Brook,Mass,2024,10,3,2023-10-28,2023-11-06,30.418737687103885,27.26579989249604,0.028733391660200083,366,951.1673192560484,0.03198042770318873
West Brook Upper,West Brook,West Brook,Mass,2024,7,4,2023-11-20,2023-11-26,7.0612108346047044,15.341682587714851,-0.5313371303049622,366,951.1673192560484,0.007423731547176791
West Brook Upper,West Brook,West Brook,Mass,2024,6,5,2023-11-25,2023-11-30,6.383729847161896,15.766420275352175,-0.23163336651017258,366,951.1673192560484,0.0067114688634959665
West Brook Upper,West Brook,West Brook,Mass,2024,7,6,2023-12-01,2023-12-07,11.953314469969088,19.671647347795354,-0.15334899387609446,366,951.1673192560484,0.012566994500313913
West Brook Upper,West Brook,West Brook,Mass,2024,9,7,2023-12-08,2023-12-16,20.92407272714752,32.57895374432961,-0.39576720141019395,366,951.1673192560484,0.021998309133994635
West Brook Upper,West Brook,West Brook,Mass,2024,13,8,2023-12-15,2023-12-27,69.98399967662664,99.07793115414002,-0.4659141458020729,366,951.1673192560484,0.07357695986796975
West Brook Upper,West Brook,West Brook,Mass,2024,6,9,2023-12-26,2023-12-31,21.914293716646178,21.221153356398187,-0.7737013744160882,366,951.1673192560484,0.02303936780942637
West Brook Upper,West Brook,West Brook,Mass,2024,10,10,2024-01-08,2024-01-18,30.643857598968232,60.42286882277645,-0.3427959756350038,366,951.1673192560484,0.03221710521229451
West Brook Upper,West Brook,West Brook,Mass,2024,6,11,2024-01-19,2024-01-24,3.2635495952477336,20.28909009741628,1.3768277857344404,366,951.1673192560484,0.003431099375660116
West Brook Upper,West Brook,West Brook,Mass,2024,10,12,2024-01-23,2024-02-01,22.231028775968014,43.60640259743201,-1.192627623360965,366,951.1673192560484,0.023372363963635675
West Brook Upper,West Brook,West Brook,Mass,2024,6,13,2024-02-26,2024-03-02,3.2410019862723956,15.129313743896187,-0.32647433803199244,366,951.1673192560484,0.0034073941783526918
West Brook Upper,West Brook,West Brook,Mass,2024,17,14,2024-03-01,2024-03-17,69.36725443277238,95.99465016240241,-0.9333006765104407,366,951.1673192560484,0.07292855108502645
West Brook Upper,West Brook,West Brook,Mass,2024,12,15,2024-03-21,2024-04-01,44.113514258523985,57.905904747888606,-0.6100602372806472,366,951.1673192560484,0.04637829051257479
West Brook Upper,West Brook,West Brook,Mass,2024,6,16,2024-04-01,2024-04-06,19.882082055777605,22.393114753767843,-0.24532331897978438,366,951.1673192560484,0.020902822934800048
West Brook Upper,West Brook,West Brook,Mass,2024,23,17,2024-04-05,2024-04-27,131.42332276732998,110.8054106405706,-1.3951700972066243,366,951.1673192560484,0.13817056169478384
West Brook Upper,West Brook,West Brook,Mass,2024,5,18,2024-04-26,2024-04-30,13.12692061433447,10.03246149224829,-0.06787094865683684,366,951.1673192560484,0.013800853276373749
West Brook Upper,West Brook,West Brook,Mass,2024,5,19,2024-04-29,2024-05-03,11.776959956911979,9.37175842259023,-0.1931010435887677,366,951.1673192560484,0.012381585992802275
West Brook Upper,West Brook,West Brook,Mass,2024,9,20,2024-05-03,2024-05-11,17.26233173795551,16.836130007179513,-0.3423024496403861,366,951.1673192560484,0.01814857532264373
West Brook Upper,West Brook,West Brook,Mass,2024,6,21,2024-05-14,2024-05-19,9.297992821229169,8.770046698437353,-1.3005583387962942,366,951.1673192560484,0.0097753493344384
West Brook Upper,West Brook,West Brook,Mass,2024,9,22,2024-05-25,2024-06-02,15.469425160531921,15.184372333034359,-0.601954861692444,366,951.1673192560484,0.016263621391692965
West Brook Upper,West Brook,West Brook,Mass,2024,10,23,2024-06-17,2024-06-26,7.151971321607294,18.613735885069055,-0.9462037372290992,366,951.1673192560484,0.007519151653781776
West Brook Upper,West Brook,West Brook,Mass,2024,6,24,2024-07-04,2024-07-09,4.222504360487319,7.739664530280139,-0.12758071857907352,366,951.1673192560484,0.004439286627078329
West Brook Upper,West Brook,West Brook,Mass,2024,8,25,2024-07-14,2024-07-21,10.437901440092947,17.575488204177816,-0.913210083821814,366,951.1673192560484,0.010973780562873953
West Brook Upper,West Brook,West Brook,Mass,2024,5,26,2024-08-01,2024-08-05,9.953948604867474,4.683912833111609,0.20580606404661522,366,951.1673192560484,0.010464981715995997
West Brook Upper,West Brook,West Brook,Mass,2024,31,27,2024-08-05,2024-09-04,150.7980681351673,45.66323417737942,-1.3704316525192264,366,951.1673192560484,0.15854000140912475
West Brook Upper,West Brook,West Brook,Mass,2024,6,28,2024-09-05,2024-09-10,15.576030751319168,2.9338362497911503,0.765076112266105,366,951.1673192560484,0.016375700085555816
West Brook Upper,West Brook,West Brook,Mass,2024,7,29,2024-09-24,2024-09-30,34.92068683053075,3.0345148127866644,-0.8115925867022192,366,951.1673192560484,0.03671350573508331
West Whately Brook,West Brook,West Brook,Mass,2021,14,1,2020-10-11,2020-10-24,9.446403872371715,9.895601570676263,0.7264940361872831,365,835.7519929040237,0.011302879266309476
West Whately Brook,West Brook,West Brook,Mass,2021,16,2,2020-10-25,2020-11-09,8.685276617367995,11.61932868633774,-0.008344519564679192,365,835.7519929040237,0.010392169795717611
West Whately Brook,West Brook,West Brook,Mass,2021,4,3,2020-11-12,2020-11-15,1.056433448642361,2.2495366419310163,0,365,835.7519929040237,0.0012640513664484675
West Whately Brook,West Brook,West Brook,Mass,2021,6,4,2020-11-14,2020-11-19,3.6361197378994587,4.573795654835266,-0.09001414031303014,365,835.7519929040237,0.004350716203816488
West Whately Brook,West Brook,West Brook,Mass,2021,5,5,2020-11-21,2020-11-25,2.18115271082388,3.4962204102739047,0.34787608058780545,365,835.7519929040237,0.0026098085668272643
West Whately Brook,West Brook,West Brook,Mass,2021,19,6,2020-11-24,2020-12-12,51.439215733361976,44.30250047439318,-0.5833284625215868,365,835.7519929040237,0.06154842126624658
West Whately Brook,West Brook,West Brook,Mass,2021,5,7,2020-12-11,2020-12-15,9.703573836811586,7.118289024292201,0.3548055414988702,365,835.7519929040237,0.01161059012625762
West Whately Brook,West Brook,West Brook,Mass,2021,10,8,2020-12-14,2020-12-23,15.030066958987405,38.34044182200258,0.5765511842335018,365,835.7519929040237,0.01798388407877052
West Whately Brook,West Brook,West Brook,Mass,2021,17,9,2020-12-23,2021-01-08,115.91636647945025,86.39479187052545,-2.267488580330526,365,835.7519929040237,0.13869708653241808
West Whately Brook,West Brook,West Brook,Mass,2021,6,10,2021-01-14,2021-01-19,18.637634441518152,11.294876286059228,0.4940696840715815,365,835.7519929040237,0.022300436732142458
West Whately Brook,West Brook,West Brook,Mass,2021,9,11,2021-01-28,2021-02-05,12.59294228045241,22.88864205601139,-2.0634984306149313,365,835.7519929040237,0.015067798087678101
West Whately Brook,West Brook,West Brook,Mass,2021,7,12,2021-02-14,2021-02-20,8.17153568685263,15.259094704007591,0.6124606300385688,365,835.7519929040237,0.009777464793662819
West Whately Brook,West Brook,West Brook,Mass,2021,8,13,2021-03-09,2021-03-16,16.125634967435833,15.495060086028328,-0.5849972298818024,365,835.7519929040237,0.01929476101086327
West Whately Brook,West Brook,West Brook,Mass,2021,20,14,2021-03-16,2021-04-04,56.87234317488907,51.82586340448764,0.7804661591969706,365,835.7519929040237,0.0680493060833421
West Whately Brook,West Brook,West Brook,Mass,2021,13,15,2021-04-13,2021-04-25,36.3542090647435,42.85524613133266,1.14678780292707,365,835.7519929040237,0.04349880033001411
West Whately Brook,West Brook,West Brook,Mass,2021,23,16,2021-04-27,2021-05-19,86.44065529898748,88.23138909392019,-0.05026451411198531,365,835.7519929040237,0.10342859608222815
West Whately Brook,West Brook,West Brook,Mass,2021,9,17,2021-05-27,2021-06-04,16.87582892597816,17.98056210998008,1.12832038882756,365,835.7519929040237,0.020192388494748286
West Whately Brook,West Brook,West Brook,Mass,2021,9,18,2021-06-29,2021-07-07,7.469110271558011,17.245136669348785,0.5682191543775489,365,835.7519929040237,0.008936993671537377
West Whately Brook,West Brook,West Brook,Mass,2021,21,19,2021-07-06,2021-07-26,82.37485406770712,96.3132034281304,-0.2852285861378152,365,835.7519929040237,0.09856375428011321
West Whately Brook,West Brook,West Brook,Mass,2021,11,20,2021-07-25,2021-08-04,37.490508961969674,30.52605492074921,0.5259058315006053,365,835.7519929040237,0.044858414075328465
West Whately Brook,West Brook,West Brook,Mass,2021,5,21,2021-08-17,2021-08-21,10.181175199342775,6.563770376543472,0.33048357332051903,365,835.7519929040237,0.012182053151875599
West Whately Brook,West Brook,West Brook,Mass,2021,10,22,2021-08-20,2021-08-29,35.951881830002556,41.79733466860636,-0.13527749236356879,365,835.7519929040237,0.04301740484647723
West Whately Brook,West Brook,West Brook,Mass,2021,9,23,2021-08-31,2021-09-08,35.11747710842319,32.339055605941866,-0.006021760954436901,365,835.7519929040237,0.04201901689327592
West Whately Brook,West Brook,West Brook,Mass,2021,6,24,2021-09-07,2021-09-12,15.973289716762213,9.808294379328592,0.12267332565310182,365,835.7519929040237,0.0191124757731766
West Whately Brook,West Brook,West Brook,Mass,2021,5,25,2021-09-14,2021-09-18,11.590219018482662,6.622761722048656,0,365,835.7519929040237,0.013868012421016939
West Whately Brook,West Brook,West Brook,Mass,2021,6,26,2021-09-22,2021-09-27,13.454701260671731,10.626307703667143,0.11279443607327327,365,835.7519929040237,0.016098916155640977
West Whately Brook,West Brook,West Brook,Mass,2022,12,1,2021-10-02,2021-10-13,29.930949937390498,33.48348770874244,0.602371545864441,365,630.9187917536935,0.04744025749208519
West Whately Brook,West Brook,West Brook,Mass,2022,5,2,2021-10-15,2021-10-19,9.628699041264262,8.026755745072034,0.1133974681977229,365,630.9187917536935,0.015261392063629073
West Whately Brook,West Brook,West Brook,Mass,2022,17,3,2021-10-23,2021-11-08,43.082360461313854,61.05604259786543,0.5679925559534742,365,630.9187917536935,0.06828511216405948
