site_name,agneventid,eventlen,mindate,isevent,n_little,n_big,yield_little_cumul,yield_big_cumul,yield_little_cumul_log,yield_big_cumul_log,yield_little_mean,yield_big_mean,yield_little_mean_log,yield_big_mean_log,yield_little_q10_log,yield_little_q50_log,yield_little_q90_log,yield_big_q10_log,yield_big_q50_log,yield_big_q90_log,site_name_cd
Leidy Creek Upper,2013_14,4,2012-10-21,1,4,4,4.782025892609486,1.5095262042397286,1.564864283619861,0.41179582956342115,1.1955064731523715,0.37738155105993215,0.17735999145095144,-0.9966719079078483,0.12140231757580117,0.18833240063858162,0.22453973797599755,-1.160176598243647,-1.081089549939882,-0.7656331039464229,6
Leidy Creek Upper,2013_15,8,2012-10-25,2,8,8,9.155192126943705,3.0619012425583656,2.2143211639186906,1.1190360441217557,1.144399015867963,0.3827376553197957,0.13179983245893848,-1.0889415268221,0.03607516848596845,0.15557201358694145,0.21874484858913051,-1.5502459008392393,-0.9225343300770092,-0.6557583348549567,6
Leidy Creek Upper,2013_2,3,2012-08-16,1,3,3,4.56652835583398,1.6184823223125913,1.5187532566636537,0.481488872058583,1.5221761186113267,0.5394941074375305,0.42000794281773163,-0.617169654376209,0.40364677507425023,0.4305289130412732,0.4321607224717964,-0.6267620769873727,-0.6106921621632257,-0.6101682286502386,6
Leidy Creek Upper,2013_3,6,2012-08-19,1,6,6,9.223038761612349,3.047936150948484,2.221704566956704,1.1144646897534434,1.5371731269353914,0.5079893584914139,0.4298484916576473,-0.6801328006832235,0.4158242927406385,0.4274714219715212,0.44624976026078234,-0.7568515197144718,-0.6803287806022853,-0.603218101732913,6
Leidy Creek Upper,2013_4,6,2012-08-25,2,6,6,8.98365798129749,2.5451013071555444,2.1954071469538445,0.934170455558189,1.4972763302162484,0.4241835511925907,0.4030240845238758,-0.8598833727049244,0.3643615890621774,0.40138237439375796,0.443328290115692,-0.9499030897888885,-0.8351020465164936,-0.7946449818093914,6
Leidy Creek Upper,2013_5,5,2012-08-31,1,5,5,7.154666313695148,2.4266162113636183,1.9677647751207659,0.8864977813038408,1.4309332627390297,0.48532324227272367,0.3577209852679418,-0.7309917824697151,0.32262869496504043,0.34408651859155726,0.4001858191665638,-0.8666603184933841,-0.7542478561422049,-0.5819440326864931,6
Leidy Creek Upper,2013_6,1,2012-09-05,2,1,1,1.3617626561845817,0.39568554486046403,0.3087799312972652,-0.9271354618102922,1.3617626561845817,0.39568554486046403,0.3087799312972652,-0.9271354618102922,0.3087799312972652,0.3087799312972652,0.3087799312972652,-0.9271354618102922,-0.9271354618102922,-0.9271354618102922,6
Leidy Creek Upper,2013_7,4,2012-09-06,1,4,4,5.538799616389568,1.7377805918533826,1.7117778015396572,0.552608777132604,1.384699904097392,0.43444514796334566,0.3249920707381696,-0.8379888599287917,0.29075967821068227,0.3264794962651807,0.358034522844048,-0.9288562697171907,-0.8528538871394664,-0.7352294283718526,6
Leidy Creek Upper,2013_8,14,2012-09-10,2,14,14,18.784765497451115,5.082397323485274,2.9330461954479388,1.625783064345869,1.3417689641036512,0.3630283802489482,0.29311506366465756,-1.0152630311622624,0.2425622308045015,0.2938284450343093,0.32518397538487814,-1.0990507956321074,-1.0068101548469592,-0.9307029987057558,6
Leidy Creek Upper,2013_9,4,2012-09-24,1,4,4,5.169446125376856,1.5581330309816666,1.6427655503589784,0.44348832954259726,1.292361531344214,0.38953325774541664,0.256219691129466,-0.9468021895003382,0.23219888299523234,0.25734506451244016,0.27934020055732045,-1.048919459314996,-0.9244797401836484,-0.8625428791390324,6
Leidy Creek Upper,2014_10,3,2013-09-08,1,3,3,3.5197942671172635,2.149695319752734,1.258402541060236,0.7653261203545992,1.1732647557057545,0.7165651065842447,0.15943990088498045,-0.3342786409343833,0.13420629111597082,0.15643698066548534,0.18587467874178815,-0.37769253380258505,-0.3354030754327573,-0.290414974266832,6
Leidy Creek Upper,2014_11,2,2013-09-11,2,2,2,2.3347504991329844,1.2777645846297747,0.8479050327920059,0.24511213290733086,1.1673752495664922,0.6388822923148874,0.15313329440016193,-0.44821427243550455,0.1075201348699974,0.15313329440016193,0.1987464539303265,-0.4633609363457517,-0.44821427243550455,-0.4330676085252574,6
Leidy Creek Upper,2014_12,4,2013-09-13,1,4,4,4.410122846257808,2.653807057771423,1.4839025453650627,0.9759952346130161,1.102530711564452,0.6634517644428557,0.0971725970271759,-0.4109158487219805,0.06406518183054062,0.10168825605418833,0.12666748500220124,-0.44944796627226513,-0.3953394467211798,-0.3848448527723363,6
Leidy Creek Upper,2014_13,4,2013-09-17,1,4,4,4.28727507454211,2.5435898294634534,1.4556513503677493,0.9335764019220136,1.0718187686355276,0.6358974573658633,0.06627134996765127,-0.46064979694813957,-0.019235749773982846,0.06837585263972237,0.1500948475716285,-0.5860554726276082,-0.4640085453407188,-0.33255712255460756,6
Leidy Creek Upper,2014_14,3,2013-09-21,2,3,3,3.3118834844902048,1.6244279625692681,1.1975170561005073,0.48515573077275115,1.1039611614967348,0.5414759875230895,0.09822429181545483,-0.6150306680582811,0.06644829402032151,0.08390355199937172,0.13572858553702136,-0.6606275104584065,-0.6428481914942972,-0.5583068162837493,6
Leidy Creek Upper,2014_15,5,2013-09-24,1,5,5,5.627578194682729,2.832847916908098,1.7276791888035432,1.0412825367064227,1.125515638936546,0.5665695833816197,0.1128247284714849,-0.5715945163810724,-0.0061342505762473215,0.12926512847375987,0.21678482306953048,-0.6693667566832695,-0.5555977868519771,-0.48269355142092185,6
Leidy Creek Upper,2014_16,1,2013-09-29,2,1,1,1.0274559113729018,0.4800966869167126,0.027085757828139004,-0.7337677642882312,1.0274559113729018,0.4800966869167126,0.027085757828139004,-0.7337677642882312,0.027085757828139004,0.027085757828139004,0.027085757828139004,-0.7337677642882312,-0.7337677642882312,-0.7337677642882312,6
Leidy Creek Upper,2014_17,6,2013-09-30,1,6,6,6.2586747403255965,3.293538652554763,1.833968459876414,1.1919625650415138,1.0431124567209327,0.5489231087591272,0.03984587767216938,-0.6109596292495852,-0.03921075903606114,0.06491470178764702,0.09383369026492225,-0.7504143266296737,-0.6140883131392602,-0.46837624797982186,6
Leidy Creek Upper,2014_18,4,2013-10-06,2,4,4,4.009490053095404,1.9423338836774064,1.3886640644277013,0.6638902828345102,1.002372513273851,0.4855834709193516,4.7548531336309274e-4,-0.7228125324074871,-0.06851592261990576,0.008039595793522,0.06341560486250483,-0.7523577465820852,-0.723699280151745,-0.6925579200374825,6
Leidy Creek Upper,2014_19,3,2013-10-10,1,3,3,2.910057563454129,1.4444693337548142,1.068172862243469,0.36774201103788956,0.9700191878180429,0.4814897779182714,-0.03177111046871713,-0.7341563866282649,-0.08425756202276817,-0.019215257305664143,0.015692999820112692,-0.7949677429810522,-0.7839661704434441,-0.653421116749406,6
Leidy Creek Upper,2014_2,15,2013-06-21,1,15,15,30.136489682764285,24.140974743802836,3.4057367193539645,3.1839105936364063,2.0090993121842855,1.6093983162535224,0.6954181350616759,0.45922988111012764,0.6098768603570754,0.6970122981084494,0.7925911725131917,0.3494998496668771,0.4518654304586279,0.6418354479357731,6
Leidy Creek Upper,2014_20,3,2013-10-13,1,3,3,2.6107138606702414,1.3722330189190914,0.9596236937729473,0.31643935374501825,0.870237953556747,0.4574110063063638,-0.14023221119229018,-0.7845509818167787,-0.19062820260770125,-0.10907792221507039,-0.10229793536776702,-0.8508291974587724,-0.7901017765491456,-0.7160524482818383,6
Leidy Creek Upper,2014_21,3,2013-10-16,1,3,3,2.409878989749201,1.2889632729268234,0.8795765345195896,0.2538382308644103,0.803292996583067,0.42965442430894113,-0.21915180785174096,-0.8487445020310957,-0.23164022146635233,-0.22660939992249707,-0.20368035740882717,-0.9359024847906745,-0.8496212949130646,-0.7612358021187293,6
Leidy Creek Upper,2014_22,3,2013-10-19,1,3,3,2.5212000526864653,1.2798370380258925,0.9247349995541941,0.24673275578413373,0.840400017562155,0.42661234600863085,-0.17444548538868518,-0.8550617310419385,-0.2079632586027292,-0.15056078926882477,-0.1504815906225853,-0.9320490688226777,-0.8602014529308831,-0.7760185045056213,6
Leidy Creek Upper,2014_23,9,2013-10-22,2,9,9,7.883575193851721,3.5952823060804118,2.064781505780402,1.2796225155114267,0.8759527993168579,0.39947581178671243,-0.13333338078150733,-0.9186213189838958,-0.1738016920393196,-0.13867847184153823,-0.08757968900584746,-0.942231431322378,-0.9149457127334419,-0.886023971822698,6
Leidy Creek Upper,2014_3,19,2013-07-06,2,19,19,29.623217368484163,16.344397305881,3.3885584244290903,2.793885166194471,1.5591167036044298,0.8602314371516315,0.44068388253651014,-0.15812547368995736,0.34739098308476546,0.4276058464288337,0.5732832413368248,-0.3682934589240932,-0.11572032496137942,-0.034965674037906236,6
Leidy Creek Upper,2014_4,2,2013-07-25,1,2,2,3.1901942416940816,1.9354408397522858,1.1600818057561746,0.6603351246951499,1.5950971208470408,0.9677204198761429,0.4669342799905749,-0.032812242907051856,0.46626955200979925,0.4669342799905749,0.4675990079713505,-0.03330154251177084,-0.032812242907051856,-0.03232294330233288,6
Leidy Creek Upper,2014_5,3,2013-07-27,1,3,3,4.157113075271113,2.7097550950149896,1.4248208610723407,0.9968582599647415,1.3857043584237043,0.9032516983383299,0.32598565242260685,-0.1063736910077858,0.3062771566865067,0.3220743778678397,0.34725865798061384,-0.20522788755575766,-0.059812690788465815,-0.026143894547541964,6
Leidy Creek Upper,2014_6,29,2013-07-30,2,29,29,37.15381346394714,23.18267433870867,3.6150664163382946,3.1434052039360973,1.2811659815154186,0.7994025634037472,0.24428709654815497,-0.22451980346796901,0.1678507476167292,0.23600692508296275,0.3224075473198286,-0.2698921085040339,-0.22011341659423603,-0.18034067187034108,6
Leidy Creek Upper,2014_7,3,2013-08-28,1,3,3,3.524410867006271,2.4703449292809077,1.2597132923691703,0.9043577883722327,1.1748036223354235,0.8234483097603025,0.1609849604454744,-0.19453382784203746,0.1456033374887527,0.1638848400061805,0.17520663157791366,-0.21867262717251879,-0.18626117106382564,-0.17370409122284086,6
Leidy Creek Upper,2014_8,2,2013-08-31,2,2,2,2.4197040154545078,1.5535609065465332,0.8836452250249763,0.4405496550988652,1.2098520077272539,0.7767804532732666,0.19047277068139334,-0.2527256813208565,0.18478500173421503,0.19047277068139334,0.19616053962857163,-0.2655337455061508,-0.2527256813208565,-0.23991761713556226,6
Leidy Creek Upper,2014_9,6,2013-09-02,1,6,6,7.276376417548848,4.784673147768166,1.9846329934503186,1.5654177148953878,1.212729402924808,0.7974455246280276,0.1925994162249716,-0.2276378872253777,0.16987930617682862,0.18785089507143216,0.22006804742665403,-0.282810269818664,-0.22827371487600673,-0.17182967698146231,6
Leidy Creek Upper,2022_1,46,2021-06-14,2,46,46,49.189589104887816,28.049233663097695,3.8956819975478796,3.333961311206823,1.0693388935845176,0.609765949197776,0.006417309953435711,-0.5815239364884986,-0.3375342755385461,-0.11405269358914952,0.5474969862231438,-1.0209979030051706,-0.6408377513449587,0.031695027037413226,6
Leidy Creek Upper,2022_10,5,2021-10-08,1,5,5,1.6327588529226569,1.8886137246044994,0.4902711318791205,0.6358430808989501,0.3265517705845314,0.37772274492089986,-1.1393341743016991,-0.9764197280007231,-1.3645800184160277,-1.058047074705636,-1.00002962357173,-1.0445962899420582,-1.0265290704417116,-0.884429706363052,6
Leidy Creek Upper,2022_11,2,2021-10-13,2,2,2,0.6486118870562894,0.6784714470072739,-0.4329207580238714,-0.3879128831169906,0.3243059435281447,0.33923572350363695,-1.1275907249574948,-1.0811236921259129,-1.1717512972733204,-1.1275907249574948,-1.0834301526416692,-1.0901484437623363,-1.0811236921259129,-1.0720989404894894,6
Leidy Creek Upper,2022_2,3,2021-07-30,1,3,3,2.1390898468921025,1.2429959951610146,0.7603804333752493,0.21752459060947746,0.7130299489640342,0.4143319983870048,-0.3387001397446526,-0.8836094984710119,-0.3656800978692439,-0.3490326221495156,-0.307587188658116,-0.949602563883412,-0.8972735447989509,-0.8121508145274362,6
Leidy Creek Upper,2022_3,3,2021-08-02,2,3,3,1.9586405437662662,1.1226720703488766,0.6722506324713273,0.11571162095651218,0.6528801812554221,0.3742240234496256,-0.42748812585872537,-0.9851684908414202,-0.46426771457837573,-0.45476062000763634,-0.37979953947951056,-1.03958717713168,-1.0190593043892233,-0.9171934791320393,6
Leidy Creek Upper,2022_4,4,2021-08-05,1,4,4,2.1412550789364952,1.5480033675844924,0.7613921426027059,0.43696595060734766,0.5353137697341238,0.3870008418961231,-0.6373937052625847,-0.9540527689731748,-0.8091401523366764,-0.6345033778941654,-0.4679595200832282,-1.0576260649376936,-0.9480049652565604,-0.8553177159819476,6
Leidy Creek Upper,2022_5,9,2021-08-09,2,9,9,4.473943662287677,2.8723785262980277,1.4982702707418236,1.0551404413515606,0.4971048513652974,0.31915316958866974,-0.700345874817325,-1.142476965000408,-0.7479926057524048,-0.7136175052427588,-0.645455443403981,-1.1695698986458214,-1.1512439705149915,-1.1057835776822738,6
Leidy Creek Upper,2022_6,8,2021-08-18,1,8,8,4.111669521705793,4.155660584396963,1.4138291556881115,1.4244714010850015,0.5139586902132242,0.5194575730496204,-0.6832484479179146,-0.704006742969571,-0.9474917865929271,-0.6413142187618313,-0.4892518318572816,-0.9894198436554175,-0.7979974824985578,-0.3992990026330033,6
Leidy Creek Upper,2022_7,24,2021-08-26,2,24,24,6.802521158701644,7.734435425601489,1.9172933021006575,2.045682491781521,0.2834383816125685,0.3222681427333953,-1.3287618929942968,-1.13310122493909,-2.084677631170906,-1.008115851518188,-0.9556057262704448,-1.1760852476655521,-1.1395849483381026,-1.0763428305777567,6
Leidy Creek Upper,2022_8,3,2021-09-19,1,3,3,0.21434076098153831,1.0534935886244994,-1.5401881893558311,0.05211186845763602,0.07144692032717945,0.35116452954149985,-2.863359425278107,-1.0478418444809705,-3.612905389203823,-2.5773333987381197,-2.2282238719683862,-1.0987178319997848,-1.0472812145503931,-0.9971901089343873,6
Leidy Creek Upper,2022_9,16,2021-09-22,2,16,16,1.6986952724835753,5.010965475596302,0.5298604696190493,1.611628606230505,0.10616845453022346,0.31318534222476885,-2.135032908137266,-1.1611702283994143,-2.8273931655942905,-1.9173554433888302,-1.6178489833821699,-1.1777396534508497,-1.1692695983982002,-1.1319566508741206,6
Leidy Creek Upper,2023_1,34,2022-06-29,2,34,34,65.1779248562914,42.873995864442406,4.177120835779121,3.7582654851405355,1.9169977898909236,1.260999878365953,0.6208436851081576,0.0889850707414632,0.32344545380451506,0.6171583030428409,0.9605972718934024,-0.5556546246971575,0.09254984571405275,0.8841064260203763,6
Leidy Creek Upper,2023_2,3,2022-08-02,1,3,3,3.6758757525141945,1.678132546520004,1.3017914042797265,0.5176815957001417,1.2252919175047314,0.559377515506668,0.2029211402499763,-0.5876639066627595,0.1815170220124337,0.19941945113329446,0.22572593413419162,-0.6822828280705573,-0.6431496939777671,-0.47085067032895855,6
Leidy Creek Upper,2023_3,5,2022-08-05,1,5,5,5.8015633445958414,3.7416271642512764,1.7581274234041055,1.3195205874660665,1.1603126689191683,0.7483254328502553,0.1472887115970706,-0.34268467445329664,0.08122934276238294,0.17413947719279357,0.19810864695223485,-0.641939256723443,-0.46920681496239597,0.04997971252137291,6
Leidy Creek Upper,2023_4,2,2022-08-10,2,2,2,2.1308955156363316,0.9337859477405521,0.7565423212416694,-0.0685080450265613,1.0654477578181658,0.46689297387027606,0.0632705597390356,-0.7618140008091195,0.050642407507078144,0.0632705597390356,0.07589871197099306,-0.7760703341826081,-0.7618140008091195,-0.747557667435631,6
Leidy Creek Upper,2023_5,6,2022-08-12,1,6,6,6.271940699880137,3.6924852313515766,1.8360858282649117,1.306299735781432,1.0453234499800228,0.6154142052252628,0.04238364923251593,-0.541122011542767,-0.01799929870799793,0.020501915111843343,0.1246483312937024,-0.7806510730331402,-0.6429833487355663,-0.1997316128595944,6
Leidy Creek Upper,2023_6,6,2022-08-18,2,6,6,5.442529275028394,2.4796585816634353,1.69424389307919,0.908120882015589,0.9070882125047324,0.41327643027723926,-0.09865581137507871,-0.8841073536734173,-0.1588017934108183,-0.09250295377192987,-0.04466268694248797,-0.9227654450985672,-0.8812557026372527,-0.8483009132844321,6
Leidy Creek Upper,2023_7,3,2022-08-24,1,3,3,2.296758828635059,1.2617599369237587,0.8314989241307278,0.2325075217164433,0.7655862762116863,0.42058664564125287,-0.2717347839445909,-0.8673143349294428,-0.3704833775530865,-0.23944730683767884,-0.18590118117886,-0.9176311996101839,-0.8507302202309691,-0.823631116128091,6
Leidy Creek Upper,2023_8,32,2022-08-27,2,32,32,18.46578693846453,11.698133575969727,2.9159196652390618,2.4594293056571055,0.5770558418270165,0.365566674249054,-0.6004295516576132,-1.0067314848549036,-1.1422347398495922,-0.5259963838642008,-0.259924510858521,-1.034146665165804,-1.015404617922165,-0.9848755292935203,6
NF Spread Creek Lower,2013_1,53,2012-06-24,2,53,53,65.11688746897434,58.348846442676304,4.176183923699619,4.0664395889172,1.2286205182825347,1.1009216309938925,0.1648686325946276,0.04557143206934337,-0.14278194493942925,0.08737886585128078,0.5892728789803786,-0.4064714388333937,0.06936373988609035,0.4378327824876653,7
NF Spread Creek Lower,2013_10,3,2012-09-28,1,3,3,2.0653970638891552,1.0751010121084261,0.7253224906840754,0.07241462191723964,0.6884656879630517,0.358367004036142,-0.37329013345951534,-1.026512395362421,-0.37392063929060754,-0.37377753545261694,-0.3724646668311825,-1.0514779195578394,-1.0244566007615037,-1.0023691890073687,7
NF Spread Creek Lower,2013_11,14,2012-10-01,2,14,14,9.358804781118081,4.175979877529975,2.2363175880108948,1.429349031969584,0.6684860557941487,0.29828427696642673,-0.4032457949356787,-1.2189181223656005,-0.43712994233097935,-0.4113756526398582,-0.37114963966951386,-1.3588730620811054,-1.1838535990862487,-1.1066117819620844,7
NF Spread Creek Lower,2013_12,4,2012-10-15,1,4,4,2.721033416085745,1.5470855940558708,1.0010117405363383,0.4363728991203659,0.6802583540214362,0.3867713985139677,-0.3856035385628933,-1.0185268679525665,-0.4125060182966195,-0.3723220032705801,-0.36932628706301773,-1.3607481192484612,-1.1013713173407316,-0.6100300571461397,7
NF Spread Creek Lower,2013_13,2,2012-10-19,2,2,2,1.3373239934278678,0.64329483736456,0.29067059743002366,-0.44115212583512775,0.6686619967139339,0.32164741868228,-0.40247664233093045,-1.134834723091686,-0.40275191908756214,-0.40247664233093045,-0.40220136557429875,-1.1610159318753248,-1.134834723091686,-1.1086535143080471,7
NF Spread Creek Lower,2013_14,4,2012-10-21,1,4,4,2.7188299799027473,1.5095262042397286,1.0002016333174228,0.41179582956342115,0.6797074949756868,0.37738155105993215,-0.3863615057934682,-0.9966719079078483,-0.4082868852376226,-0.39177750162800296,-0.3601033296816859,-1.160176598243647,-1.081089549939882,-0.7656331039464229,7
