site_name,basin,subbasin,agneventid,eventlen,mindate,isevent,yield_little_cum,yield_big_cum,yield_little_cum_log,yield_big_cum_log,xxx_little,yyy_little,yield_little_mean_log,yield_big_mean_log,yield_little_q25_log,yield_little_q50_log,yield_little_q75_log,yield_big_q25_log,yield_big_q50_log,yield_big_q75_log,site_name_cd,z_yield_big_cum_log,z_yield_big_mean_log
West Brook Reservoir,West Brook,West Brook,48,13,2020-12-11,2,2.194681034952929,9.963554573666737,0.7860367215957365,2.2989338928345355,2.064681034952929,2.064681034952929,-1.8582305304658158,-0.28203064376998277,-2.131318733314438,-1.8256793817063104,-1.4525140862348076,-0.4242828906142156,-0.3748327709124724,-0.08115609845874222,6,0.5121157057979843,0.07143942179918406
West Brook Reservoir,West Brook,West Brook,49,16,2020-12-24,1,72.74038410016952,86.5534979690011,4.286896719998153,4.460762696391909,72.58038410016952,72.58038410016952,1.0827307998363085,1.2990372569969635,0.8427732127774185,1.161666181382309,1.352903682514386,0.9921244498453605,1.2662485824393181,1.485390643471946,6,1.9310253662868793,1.3852124007711781
West Brook Reservoir,West Brook,West Brook,50,6,2021-01-09,2,5.350221556252337,7.812422872157167,1.6771379724340605,2.055715142649905,5.290221556252337,5.290221556252338,-0.13611791385861108,0.257242317017799,-0.28993743426709595,-0.16898814920383706,-0.0082123262992682,0.16104814401686218,0.22874620267915324,0.3333671749237846,6,0.35247983006114375,0.5195430382406665
West Brook Reservoir,West Brook,West Brook,51,8,2021-01-15,1,10.85383955251597,16.0574533418683,2.384518893195116,2.7761731244546843,10.773839552515971,10.77383955251597,0.20513593693459325,0.6058769525934982,0.009458288771151412,0.040435879424098424,0.42704866402511366,0.3574448528980104,0.45488932164072016,0.7779325763068572,6,0.8253502019781787,0.8092375943890278
West Brook Reservoir,West Brook,West Brook,52,17,2021-01-23,2,12.727403142342123,17.70622927766033,2.543757396656744,2.873916514255607,12.557403142342123,12.557403142342123,-0.31828382851664877,0.0376008153344095,-0.39094984465372795,-0.3195395471037174,-0.16390725908331652,0.004951086390348327,0.02940097168336084,0.07657727817231064,6,0.8895037740877011,0.33703407083168024
West Brook Reservoir,West Brook,West Brook,53,3,2021-02-09,1,2.8272944556679986,3.197300039747634,1.0393202316417873,1.1623067160799216,2.797294455667999,2.7972944556679993,-0.06028927799004656,0.05426360179024245,-0.07936931379662618,-0.035435965489890114,-0.02878258593338872,-0.034951722417803734,0.02940097168336084,0.13104761094484782,6,-0.2339060322866699,0.350879851009391
West Brook Reservoir,West Brook,West Brook,54,3,2021-02-12,2,1.4839612285632056,2.3548977255110906,0.3947150180987733,0.8564972978676186,1.4539612285632055,1.4539612285632055,-0.7131130729883042,-0.2647020181816536,-0.7992544730365201,-0.7266950194016067,-0.6337626461467396,-0.4077116524007659,-0.34045130306749,-0.15956702640545956,6,-0.4346230997324823,0.08583847452147778
West Brook Reservoir,West Brook,West Brook,55,4,2021-02-15,1,3.685004095603049,4.902054301853436,1.3042716370662044,1.589654362534047,3.6450040956030496,3.6450040956030496,-0.19213074182426695,0.11916392415056394,-0.4090030344962863,0.004516907899980188,0.22138920057199946,-0.09747184139298828,0.21901975594827314,0.4356555214918254,6,0.04658227601191019,0.4048081420095449
West Brook Reservoir,West Brook,West Brook,56,9,2021-02-19,2,5.701954750579541,7.777750253544519,1.7408090547486348,2.0512671258768873,5.6119547505795415,5.6119547505795415,-0.46331241272293416,-0.15011539568817153,-0.5715856688544566,-0.46469727936634464,-0.3605204741069526,-0.22293515095008773,-0.12715979970285077,-0.08115609845874222,6,0.3495603879855891,0.18105311287481907
West Brook Reservoir,West Brook,West Brook,57,3,2021-02-28,1,2.940853734735951,3.153355824536476,1.0786999251613556,1.1484672268870937,2.91085373473595,2.910853734735951,-0.03771651938871127,0.021398598740124165,-0.11196583913790602,0.08711623999267501,0.09894918005117662,-0.1252283645075703,0.021317250256570913,0.16798488774604203,6,-0.24298953828845035,0.3235709966963453
West Brook Reservoir,West Brook,West Brook,58,7,2021-03-03,2,4.7688221633483305,5.8242047842535545,1.5620993484862429,1.7620224724076599,4.698822163348331,4.698822163348331,-0.40996720029153916,-0.1888079649523975,-0.6207753595120564,-0.4695507836129115,-0.1703869959151813,-0.25613576401870275,-0.1903145026250436,-0.13215849605836755,6,0.15971555273457358,0.14890189915295163
West Brook Reservoir,West Brook,West Brook,59,7,2021-03-10,1,10.593381686710595,10.127421330402827,2.3602294369401684,2.315246728145785,10.523381686710596,10.523381686710596,0.3326132692254495,0.3420076842662739,0.09766079385830811,0.39231777454410904,0.6761192689762662,0.20460360775862607,0.2650164153678824,0.5360104162242634,6,0.5228225848880436,0.5899779948858961
West Brook Reservoir,West Brook,West Brook,60,17,2021-03-17,1,50.797299794891934,34.3387001670157,3.9278431995278718,3.536273002889671,50.62729979489194,50.62729979489195,0.9643627523351891,0.649084992265272,0.5525868900338642,0.9321366193109765,1.3318018158092049,0.4125972182166379,0.5507786627439841,0.7879660575117488,6,1.3242394103526356,0.8451408942837323
West Brook Reservoir,West Brook,West Brook,61,11,2021-04-03,2,11.631505479874622,12.555333402254446,2.453717406121491,2.5301455475938353,11.521505479874621,11.521505479874625,6.166538464589609e-4,0.12055175444776664,-0.28739349287112187,-0.08666435362037454,0.327744539773574,-0.015970473898284862,0.09182077001448731,0.2739119433370429,6,0.6638707615247579,0.4059613460831834
West Brook Reservoir,West Brook,West Brook,62,11,2021-04-14,1,26.159234207630163,33.35006769462896,3.2642022527518906,3.5070598021835293,26.049234207630168,26.049234207630168,0.7281771091570091,0.9843652250975815,0.4590712678810448,0.7506146424851143,0.9235433750753649,0.7498771720163319,1.0071758218070328,1.1412034065549126,6,1.3050654162659916,1.123738739490037
West Brook Reservoir,West Brook,West Brook,63,3,2021-04-25,2,3.648131410058296,5.3779280775843565,1.294215094057341,1.6823031843069605,3.6181314100582966,3.6181314100582966,0.19157045952417837,0.5814211414368092,0.15896643060678095,0.25480326561001826,0.25579089148449574,0.5445896503058398,0.5974711609798581,0.6262776423393029,6,0.10739204412591526,0.7889162762085029
West Brook Reservoir,West Brook,West Brook,64,23,2021-04-28,1,96.90589642945133,92.72013597744727,4.573740367710526,4.529585665568894,96.67589642945133,96.67589642945131,1.2467935680114501,1.1845845317911743,0.7766964679572718,1.3415010867561437,1.6193984185780772,0.622538759187002,1.2717232309325814,1.55244041147529,6,1.976197109612743,1.2901090230654304
West Brook Reservoir,West Brook,West Brook,65,7,2021-05-21,2,4.7257139525492144,5.44943525075462,1.5530186505997063,1.695511979591096,4.655713952549214,4.655713952549214,-0.42187722011557394,-0.26866687007358486,-0.5574626642488713,-0.4650923418559833,-0.23364637497920632,-0.444441445432159,-0.23544755604538456,-0.1039040079223161,6,0.11606159612801609,0.08254391944340775
West Brook Reservoir,West Brook,West Brook,66,9,2021-05-28,1,10.323834837863412,13.390172758531884,2.3344552838461268,2.594521061676003,10.233834837863412,10.233834837863412,-0.0981232643051595,0.2670866144245219,-0.7085098213008534,-0.22569792227876365,0.5193149502495551,-0.1558133927910712,0.13620475909530796,0.6931105431603123,6,0.7061234314308198,0.5277230613273681
West Brook Reservoir,West Brook,West Brook,67,24,2021-06-06,2,5.1467495677508595,10.067750620714321,1.638365363522405,2.3093373074703054,4.906749567750859,4.906749567750859,-1.850528671344327,-0.9572404431039419,-2.5101639427249998,-1.9404230862979976,-1.3104486662449533,-1.325087458109403,-0.9777714626937534,-0.6726171744005458,6,0.5189439548732463,-0.48961958716036524
West Brook Reservoir,West Brook,West Brook,68,7,2021-06-30,1,2.691989794348072,7.294263153487208,0.9902806206713101,1.9870881698118088,2.621989794348072,2.621989794348072,-1.1038542169616967,-0.09807142071643181,-1.5404787543125193,-1.3478114919984063,-0.6024002386378342,-0.5158253393473639,-0.33580046040248007,0.3648135723193568,6,0.30743672832716346,0.2242985471809608
West Brook Reservoir,West Brook,West Brook,69,19,2021-07-07,1,83.78007108020029,80.31854532493485,4.428195163933428,4.386000544785076,83.59007108020029,83.59007108020029,1.0967871695313536,1.115179909188085,0.7329395067402598,1.0897203521582381,1.535189369630441,0.6763526238682127,1.001100581080999,1.3708331144393893,6,1.8819554589106284,1.2324379276321116
West Brook Reservoir,West Brook,West Brook,70,9,2021-07-26,1,25.325210493089067,20.213134022166248,3.2318003617720343,3.0063325922364355,25.23521049308907,25.23521049308907,0.9577143841888662,0.7474923511934715,0.6619775247040627,0.9564790484174588,1.2372405881720554,0.45029565653708764,0.7176811926259143,0.9575079529348531,6,0.9764146580309042,0.9269115310977192
West Brook Reservoir,West Brook,West Brook,71,14,2021-08-04,2,14.002550536803724,11.24047458956579,2.639239494222545,2.4195210668451455,13.862550536803724,13.862550536803724,-0.19381388826506377,-0.28840585112946204,-0.7495165056773416,0.19505731724646402,0.31125113130326776,-0.5777961437205205,-0.0994721459386829,0.017225709290015268,6,0.5912627251425107,0.06614200531241304
West Brook Reservoir,West Brook,West Brook,72,3,2021-08-18,1,2.99312554464877,3.691465176839149,1.096318174081317,1.3060234461363163,2.9631255446487703,2.9631255446487703,-0.25779312835160684,-0.018974102287469725,-0.6168666771173738,0.14561217922371889,0.3029830742018229,-0.39333303864949326,0.2261025324798248,0.4779231514582011,6,-0.13957800024484818,0.2900236938433567
West Brook Reservoir,West Brook,West Brook,73,8,2021-08-21,1,34.51812291804928,30.95702970685913,3.5414844880869745,3.4326001044180865,34.43812291804928,34.438122918049274,1.0435494063076958,0.94969815077637465,0.4978674598476073,0.7872176037728482,1.6126684133968388,0.3771683003791534,0.6360963481924202,1.40882379554278,6,1.2561940235347002,1.0949324715991244
West Brook Reservoir,West Brook,West Brook,74,2,2021-08-29,2,2.270365587959394,2.3747466264092356,0.8199408704903267,0.8648907481783388,2.250365587959393,2.2503655879593936,0.12663827846951528,0.17135332331143416,0.11782296475019033,0.12663827846951528,0.1354535921888402,0.1573838016098823,0.17135332331143416,0.18532284501298601,6,-0.42911408453612787,0.4481744151298045
West Brook Reservoir,West Brook,West Brook,75,8,2021-08-31,1,31.77742588736115,29.041725232561475,3.4587561599476726,3.368733597026722,31.697425887361153,31.697425887361153,1.0509763668451109,0.9254614433053561,0.6969412015164836,0.9319633793531266,1.1473408823813442,0.5803649020840325,0.7050603402347007,0.975739671158989,6,1.21427543859857,1.0747932154930286
West Brook Reservoir,West Brook,West Brook,76,4,2021-09-08,1,5.4038894410933045,6.034654263710836,1.6871189611716648,1.7975185643766856,5.3638894410933045,5.3638894410933045,0.28464954318600133,0.39707172077102315,0.23177495072159815,0.316355244189198,0.3692298366536012,0.29860774249212907,0.3837521288089354,0.48221610708782947,6,0.18301330310295336,0.635732919919777
West Brook Reservoir,West Brook,West Brook,77,11,2021-09-12,2,8.019553519912114,10.32246978784597,2.0818827494948438,2.3343230519485374,7.909553519912112,7.909553519912113,-0.3776171377162761,-0.07480228627526962,-0.5644430519888688,-0.2599548165165762,-0.10983674229183905,-0.10441201927703977,-0.05453661801972808,0.045343584918991875,6,0.5353432711171283,0.24363380789812314
West Brook Reservoir,West Brook,West Brook,78,3,2021-09-23,1,2.1056455976869914,3.577873526198985,0.7446221173508365,1.2747686368371307,2.075645597686991,2.075645597686991,-0.4991113748548168,0.08414112283860184,-0.8125800822340753,-0.38627586045251366,-0.1292249102744068,-0.1815654856364422,0.08422806931763224,0.3498912045531611,6,-0.16009199782799471,0.3757062862389982
West Brook Reservoir,West Brook,West Brook,79,5,2021-09-26,2,1.3606772100601372,3.253782029734256,0.3079825243863405,1.1798180212226375,1.3106772100601372,1.3106772100601372,-1.3412003497039933,-0.43854281198093026,-1.5469705433473138,-1.3658420572058718,-1.2898779178903013,-0.5074925161682725,-0.4656827037215002,-0.40669583971299955,6,-0.22241254122304743,-0.05861284058380356
West Brook Upper,West Brook,West Brook,4,4,2020-02-12,1,7.359502077623953,6.9218299292945975,1.995992277955506,1.9346801753208207,7.319502077623952,7.319502077623953,0.5898699971666002,0.5390985773940359,0.417947917020123,0.6049725268004248,0.776894606946902,0.4084467366777827,0.5295154981108958,0.6601673388271491,5,0.2730389029546151,0.7537487536667855
West Brook Upper,West Brook,West Brook,5,10,2020-02-16,2,12.35891509875983,13.216933672462714,2.5143776729958347,2.581498861412674,12.25891509875983,12.258915098759829,0.1611613136146341,0.2648149075595835,-0.15917155201212388,0.15930652384231148,0.45476145078812524,0.1764329917841133,0.25861452821868175,0.37761684956808816,5,0.6975763504945064,0.5258354086251322
West Brook Upper,West Brook,West Brook,6,5,2020-02-26,1,16.318161819687134,17.13849576418815,2.792278709594719,2.841327147602372,16.268161819687137,16.268161819687137,1.0678951393830218,1.123840529757007,0.6915725319512551,0.9866609632843363,1.4496271045322398,0.8140183003820496,0.979541787855532,1.410411479065415,5,0.8681138439057191,1.2396343859746404
West Brook Upper,West Brook,West Brook,7,5,2020-03-02,1,12.158437683640763,11.931520829733923,2.4980233883200103,2.4791837074262455,12.108437683640764,12.108437683640764,0.8611429473554485,0.858606172576948,0.7682056497361641,0.8060535202374343,0.9648906171636688,0.7803961727017495,0.810337848517174,0.9152535574661917,5,0.6304221150773173,1.0192404791796585
West Brook Upper,West Brook,West Brook,8,5,2020-03-07,2,9.85619672489927,9.41094697611277,2.288100366504637,2.2418735836149777,9.806196724899271,9.806196724899271,0.6760008771207258,0.6315768693243224,0.6004535748871451,0.6986049779557404,0.7384605893066353,0.6020227043469842,0.6244747638505272,0.6550841236987478,5,0.474664348017532,0.8305926899838526
West Brook Upper,West Brook,West Brook,9,4,2020-03-12,1,11.710091104206752,10.155460859926997,2.460450957614097,2.3180115765655644,11.670091104206753,11.670091104206753,1.0471876285784567,0.9092347082120429,0.9197155033392145,1.1164030354347858,1.243875160674028,0.7834950680061734,0.9551749127326825,1.0809145529385522,5,0.5246372846117945,1.0613097679496368
West Brook Upper,West Brook,West Brook,10,2,2020-03-16,2,4.427159366958426,4.115932512134375,1.4877581519632366,1.4148654213685687,4.407159366958426,4.407159366958426,0.7944919769306812,0.7215152981550923,0.7867783787890976,0.7944919769306812,0.8022055750722646,0.7114416597241134,0.7215152981550923,0.731588936586071,5,-0.06813990585476323,0.9053261517863119
West Brook Upper,West Brook,West Brook,11,4,2020-03-18,1,10.554804892133832,10.196917666729977,2.3565811962534378,2.32208548508549,10.514804892133832,10.514804892133833,0.9448616490202844,0.9109997242477638,0.8253744013600733,1.0054956791129153,1.1249829267731264,0.7988122185057853,0.9751610612515577,1.087348566993536,5,0.5273111818905051,1.0627763908404424
West Brook Upper,West Brook,West Brook,12,4,2020-03-22,2,8.317589627133717,8.953213462640592,2.11837250458237,2.19201251395023,8.277589627133716,8.277589627133716,0.7256936644872755,0.8007768140879858,0.6330121108389445,0.7042317863540264,0.7969133400023574,0.7104999176693267,0.7961397906372065,0.8864166870558656,5,0.44193818889096237,0.9711877367659839
West Brook Upper,West Brook,West Brook,13,11,2020-03-26,1,40.94533039783552,41.434145021209964,3.71223777199807,3.7241052998709088,40.83533039783552,40.83533039783552,1.2727783154618117,1.2811915621201675,1.1438079466329718,1.1885583011103829,1.3846204311215686,1.1037813235407135,1.1664159375914733,1.3784116380354288,5,1.4475225585371416,1.3703836943577845
West Brook Upper,West Brook,West Brook,14,6,2020-04-06,2,17.98441997568326,15.332687626217647,2.8895058261790045,2.7299869956006466,17.92441997568326,17.92441997568326,1.078174222479525,0.9298000593319731,0.9229015742559785,1.0471728822253923,1.2221581254912006,0.824495392263116,0.8949891071776397,1.040208250766756,5,0.7950360789062035,1.0783983462398734
West Brook Upper,West Brook,West Brook,15,5,2020-04-12,1,25.692330251183947,20.911065183259286,3.246192513554872,3.0402784534754193,25.642330251183946,25.642330251183946,1.5772694992829208,1.349177760723885,1.3763645657881536,1.5781786805442972,1.9331626365062893,1.1051787402239386,1.2832785474150807,1.7800296112185838,5,0.9986949192460154,1.4268761641785057
West Brook Upper,West Brook,West Brook,16,3,2020-04-17,1,11.135316860161025,9.366072892030985,2.41012175653805,2.2370938933523536,11.105316860161025,11.105316860161027,1.3080272610908381,1.133506153183704,1.2630475124295697,1.3301099840780886,1.3640483712457319,1.0809395282624488,1.1638299928053761,1.2012346979157955,5,0.4715272130711283,1.2476659416571974
West Brook Upper,West Brook,West Brook,17,9,2020-04-20,2,26.546119297649614,24.566098736479095,3.2788835711911104,3.2013673923418753,26.456119297649618,26.45611929764962,1.0657716946254252,0.9951992920864157,0.9207380601426358,1.121688195631498,1.2291923623777705,0.8917393495587042,1.0457899611062387,1.1242162593156155,5,1.1044251469029869,1.1327412019746643
West Brook Upper,West Brook,West Brook,18,34,2020-04-29,1,80.41154905907106,83.28097509844896,4.387157810882285,4.422220132913107,80.07154905907107,80.07154905907107,0.27118635932720053,0.4596707504375281,-0.7356394367573473,0.5867656191378174,1.2328768591521166,-0.32657419597765724,0.5387304180278604,1.1072351920414583,5,1.90572807374915,0.68774897416123415
West Brook Upper,West Brook,West Brook,19,7,2020-06-02,2,0.8164745226373744,1.9322397615898392,-0.2027595701969947,0.6586798282923134,0.7464745226373743,0.7464745226373742,-2.1901019630775163,-1.2925473291387088,-2.3242755946010263,-2.2545584695056213,-2.197672578893231,-1.3729896496715583,-1.3049802791221519,-1.2094091209118205,5,-0.5644599851195168,-0.7682395795857584
West Brook Upper,West Brook,West Brook,20,5,2020-06-09,1,1.670123134853919,1.643599653506532,0.5128973571559473,0.4968887472133524,1.6201231348539187,1.620123134853919,-1.220235466957578,-1.1315860464172809,-1.1438520714493436,-1.1330708143721795,-0.9888597493893211,-1.2398802359098466,-1.178760415150487,-0.9401391418722412,5,-0.6706510616497761,-0.6344903688165654
West Brook Upper,West Brook,West Brook,21,14,2020-06-14,2,1.0008807829943356,2.1581173551690425,8.80395332607899e-4,0.7692362468072989,0.8608807829943353,0.8608807829943355,-2.6817998964509893,-1.8819370796949784,-2.9336648664822826,-2.769101966381636,-2.398566002439181,-1.9918602150211517,-1.9590396583656644,-1.768351128620925,5,-0.4918966211742168,-1.2579872545516853
West Brook Upper,West Brook,West Brook,22,4,2020-06-28,1,0.9450340786384659,1.1883535484425323,-0.05653429008732778,0.1725687763655477,0.9050340786384657,0.9050340786384659,-1.4617559412367334,-1.2375114832207592,-1.5594146491787582,-1.4018428927720297,-1.3041841848300049,-1.2563022896623643,-1.1237386845308623,-1.1049478780892572,5,-0.8835174731658875,-0.722508079245517
West Brook Upper,West Brook,West Brook,23,4,2020-07-02,1,1.1501940913212794,1.3898336295050127,0.1399307031962323,0.3291840489754726,1.1101940913212793,1.110194091321279,-1.3147962680387764,-1.0974136493716302,-1.6111955524033728,-1.349235723922193,-1.0528364395575964,-1.3667812084874225,-1.09751680604679,-0.8281492469309979,5,-0.780723522543781,-0.6060951481916317
West Brook Upper,West Brook,West Brook,24,2,2020-07-06,2,0.31355871894237575,0.3690663132810874,-1.1597686351962537,-0.9967789402988045,0.29355871894237573,0.2935587189423757,-1.8542838726128934,-1.6912628670706837,-1.8804437735142177,-1.8542838726128934,-1.8281239717115692,-1.7171215401633764,-1.6912628670706837,-1.6654041939779909,5,-1.6510152365944273,-1.099548373962784
West Brook Upper,West Brook,West Brook,25,6,2020-07-08,1,3.1169942943996194,2.444595527307381,1.1368691703053788,0.8938796807378925,3.0569942943996193,3.05699429439962,-0.854450629996103,-1.0233732682129126,-1.4147483631856586,-0.77679232819694,-0.3272100101057841,-1.3741114181196508,-1.0576257456766216,-0.6729112265655124,5,-0.41008728815506085,-0.5445720143199457
West Brook Upper,West Brook,West Brook,26,2,2020-07-14,2,0.4528645371419302,0.4229601621249608,-0.7921622332257627,-0.86047728374463,0.4328645371419302,0.43286453714193013,-1.4853135392419092,-1.5545552984764761,-1.4867497603032933,-1.4853135392419092,-1.4838773181805252,-1.5761321729623972,-1.5545552984764761,-1.5329784239905546,5,-1.5615540651514754,-0.985952550815082
West Brook Upper,West Brook,West Brook,27,4,2020-07-16,1,1.0293739055625637,1.047400405312402,0.028950758743435612,0.04631128983319827,0.9893739055625635,0.9893739055625635,-1.4042094830688465,-1.3796025073879463,-1.617625588830586,-1.4799545383196158,-1.2665384325578761,-1.612162775820424,-1.4213553129529855,-1.188795044520508,5,-0.966386184626759,-0.8405772323886264
West Brook Upper,West Brook,West Brook,28,1,2020-07-20,2,0.18115586447673712,0.17333981880373925,-1.7083974885700486,-1.7525013405993226,0.1711558644767371,0.1711558644767371,-1.7083974885700486,-1.7525013405993226,-1.7083974885700486,-1.7083974885700486,-1.7083974885700486,-1.7525013405993226,-1.7525013405993226,-1.7525013405993226,5,-2.1470313007109505,-1.1504338873277642
West Brook Upper,West Brook,West Brook,29,11,2020-07-21,1,2.853094720794396,3.190240745461377,1.0484042720988869,1.1600963827457966,2.743094720794396,2.743094720794396,-1.5474009347106148,-1.4673195185760037,-1.9285114947772755,-1.6930685534392453,-1.2620505180117148,-1.9391008970605927,-1.7149489511298621,-1.094674171361362,5,-0.23535677774603733,-0.9134648288284459
West Brook Upper,West Brook,West Brook,30,2,2020-08-01,2,0.14016357956328018,0.18997290789221594,-1.9649451129985969,-1.6608738070295461,0.12016357956328014,0.12016357956328014,-2.658729075142111,-2.3541067146810435,-2.676574477332017,-2.658729075142111,-2.6408836729522047,-2.360653833944192,-2.3541067146810435,-2.347559595417895,5,-2.0868918519558095,-1.6503320157316792
West Brook Upper,West Brook,West Brook,31,8,2020-08-03,1,0.9968870593456938,0.955567759678927,-0.0031177959328122923,-0.045449602401298854,0.9168870593456936,0.9168870593456935,-2.1971534232369416,-2.192722457676497,-2.5065109285310587,-2.3948020449494867,-1.9746710131697092,-2.416171432278936,-2.270534139414553,-2.0306589058254803,5,-1.0266131629297397,-1.516231338599978
West Brook Upper,West Brook,West Brook,32,15,2020-08-11,2,0.7938209578188846,0.7320535675138322,-0.23089733709345614,-0.31190158803462126,0.6438209578188842,0.6438209578188842,-2.9422456405655013,-3.0353184659559904,-2.9855291517736298,-2.9726415369562695,-2.926348107530605,-3.1638391607410554,-2.999769722475673,-2.927789607042059,5,-1.2014981010198595,-2.2163782882219936
West Brook Upper,West Brook,West Brook,33,6,2020-08-26,1,0.3905377268216407,0.5782100850372438,-0.940230702789889,-0.5478180074260197,0.33053772682164057,0.33053772682164057,-2.7607574820740526,-2.4458447320853303,-2.943611997341088,-2.8136565285223494,-2.629667591607341,-2.538504829240585,-2.3764435803668245,-2.12107715152745,5,-1.3563411144867772,-1.7265608281386295
West Brook Upper,West Brook,West Brook,34,6,2020-09-01,1,0.7582108700738177,0.838558831759955,-0.2767937393186601,-0.17607053707946715,0.6982108700738175,0.6982108700738174,-2.288537217938819,-2.1471598041314564,-2.6444726263910034,-2.4610116346409887,-2.176818450382437,-2.4776528766891386,-2.351520017244756,-1.9015167988176347,5,-1.1123458101088126,-1.478371495231644
West Brook Upper,West Brook,West Brook,35,2,2020-09-07,2,0.12698035187048803,0.13442078677622343,-2.0637229141735194,-2.0067801993386887,0.10698035187048804,0.10698035187048804,-2.757147752620937,-2.7011463641350213,-2.7689308673702495,-2.757147752620937,-2.7453646378716243,-2.7258392742956894,-2.7011463641350213,-2.6764534539743527,5,-2.3139264445491996,-1.938701233690873
West Brook Upper,West Brook,West Brook,36,5,2020-09-09,1,0.562117214650919,0.6254204784253554,-0.5760448838409999,-0.4693310899704131,0.512117214650919,0.512117214650919,-2.419112219556945,-2.189159681018653,-3.029202933576723,-2.7485871054719597,-1.8834953594441626,-2.551185395830824,-2.315492369064286,-1.8116141646330872,5,-1.3048264685460358,-1.5132708840230955
West Brook Upper,West Brook,West Brook,37,14,2020-09-14,2,0.555698311490033,0.7394654263710836,-0.5875297372288011,-0.3018277506340507,0.4156983114900327,0.4156983114900327,-3.231162851041269,-2.949161065854362,-3.31755518045032,-3.203865320462219,-3.171537543607987,-3.046666439625105,-2.9999083497772228,-2.853004048165529,5,-1.1948861689453387,-2.1447866354301737
West Brook Upper,West Brook,West Brook,38,8,2020-09-28,1,1.2298243015745678,1.865959237072357,0.20687131493279595,0.6237752571020629,1.1498243015745677,1.1498243015745677,-2.095036875481906,-1.8744286332114402,-2.607382016945538,-2.2543236244856093,-1.6078701309491101,-2.507479991392967,-2.0733772641859436,-1.5545626935245094,5,-0.5873694926510896,-1.251748184047917
West Brook Upper,West Brook,West Brook,39,6,2020-10-06,2,0.706625471545144,0.3999458157844319,-0.347254496666694,-0.9164262015886828,0.6466254715451439,0.646625471545144,-2.1424285862675108,-2.710226453020775,-2.1964864577807868,-2.159490476803338,-2.0659297678571624,-2.744126565979025,-2.7249097105470286,-2.661282033697731,5,-1.598275964634077,-1.9462462451473581
West Brook Upper,West Brook,West Brook,40,10,2020-10-12,1,2.0987572654912223,3.3369474751766393,0.7413453912219525,1.2050564595124977,1.998757265491222,1.9987572654912222,-1.6244349099002493,-1.3605690189634456,-1.7856978285856324,-1.7430024147856558,-1.3718409597909635,-1.7452435023196384,-1.4646221304874356,-0.9349282160251302,5,-0.20584737017610463,-0.8247615404910453
West Brook Upper,West Brook,West Brook,41,5,2020-10-22,2,0.826559165464565,0.6818017356774076,-0.19048377872411976,-0.3830163735534907,0.7765591654645647,0.7765591654645647,-1.8032745945856388,-1.9948611716557096,-1.8834851752059407,-1.7891674714222934,-1.7161466748326721,-2.032146774184976,-2.0133446034586338,-1.964868107384707,5,-1.2481740709256524,-1.3518204293451221
West Brook Upper,West Brook,West Brook,42,11,2020-10-27,1,1.9269532307319013,4.101461358990867,0.6559401186301199,1.4113433392266905,1.8169532307319007,1.816953230731901,-1.808726065599044,-1.0985045250165242,-1.9917960192677036,-1.7189936531353942,-1.518903071984892,-1.355882655273191,-1.0196405327267584,-0.8365566771493518,5,-0.07045161359402677,-0.6070016006880647
West Brook Upper,West Brook,West Brook,43,8,2020-11-07,2,0.38107066548204394,1.6876949678195452,-0.9647704473474054,0.5233636735763786,0.3010706654820437,0.30107066548204375,-3.0524631683514967,-1.557533686688338,-3.1462155019726623,-3.0890830621583043,-2.9613936356837436,-1.594769050458289,-1.559680284025568,-1.5190322220410102,5,-0.6532743254737132,-0.9884274135023422
West Brook Upper,West Brook,West Brook,44,5,2020-11-15,1,0.4118312064322205,2.1866838226255636,-0.8871417067054469,0.7823861599700207,0.36183120643222033,0.36183120643222033,-2.5472356248551242,-0.94604767222217,-2.5772573768906812,-2.4364035523856455,-2.2687244551075794,-1.2398802359098466,-1.0886234310101426,-0.8202497859287154,5,-0.48326571627070514,-0.4803190631682183
West Brook Upper,West Brook,West Brook,45,2,2020-11-20,2,0.10959112788806558,0.5083611841390985,-2.210998857671253,-0.6765630916392105,0.08959112788806556,0.08959112788806556,-2.9099846602427153,-1.3708301204465072,-2.964067901745285,-2.9099846602427153,-2.855901418740146,-1.3944972530336464,-1.3708301204465072,-1.347162987859368,5,-1.4408425530049198,-0.8332879028670043
West Brook Upper,West Brook,West Brook,46,3,2020-11-22,1,0.1958550083282081,1.06144535325813,-1.6303806469317108,0.05963152015595099,0.165855008328208,0.16585500832820801,-2.742749405637617,-1.074855460805267,-2.8567834843617845,-2.824525052312197,-2.66960315025074,-1.1839417225231192,-0.9005968450887668,-0.8786398912291646,5,-0.9576434925811216,-0.5873506410274124
West Brook Upper,West Brook,West Brook,47,16,2020-11-25,1,15.597054784816848,35.19183088465373,2.7470821005862387,3.5608139785294655,15.437054784816848,15.437054784816848,-0.39449740486642,0.41303271560745025,-0.7060329681008046,-0.44722197614846715,-0.09024870020940873,0.05288839722826497,0.31712334279950055,0.8366891709147135,5,1.3403468039426492,0.6489955531839382
West Brook Upper,West Brook,West Brook,48,13,2020-12-11,2,2.431248306450751,9.963554573666737,0.8884048318088502,2.2989338928345355,2.3012483064507507,2.3012483064507507,-1.7562708497961428,-0.28203064376998277,-2.132180035042755,-1.8837398122822724,-1.4153219198540081,-0.4242828906142156,-0.3748327709124724,-0.08115609845874222,5,0.5121157057979843,0.07143942179918406
