subbasin,site_name_big,site_name_little,shared_area_km2,shared_area_prop,area_sqmi_big,area_sqmi_little,elev_ft_big,elev_ft_little,area_sqmi_diff,area_sqmi_reldiff,elev_ft_diff,elev_ft_reldiff,riverdist_km,class,prop_cover_little,prop_cover_big,prop_cover_diff
Snake River,Spread Creek Dam,Leidy Creek Mouth,13.386359843917988,0.052912122213282065,97.49264784348073,5.158552138324678,7130.235314443359,7979.362522861328,-92.33409570515605,-17.89922699805124,849.1272084179691,0.10641541927505753,25.051449297665695,nlcd_42,0.6898941038044188,0.7791148889808595,-0.08922078517644061
Snake River,Spread Creek Dam,NF Spread Creek Lower,72.47970833164632,0.2864897724208081,97.49264784348073,27.930479555891676,7130.235314443359,7788.545952871093,-69.56216828758905,-2.4905468647034223,658.3106384277335,0.08452291896474724,20.122647286799516,nlcd_42,0.8218821710372924,0.7791148889808595,0.04276728205643299
Snake River,Spread Creek Dam,NF Spread Creek Upper,9.550774932473704,0.037751246518911034,97.49264784348073,3.680442532869363,7130.235314443359,8340.205261708985,-93.81220531061136,-25.489381907961235,1209.9699472656257,0.14507675882040483,30.286144870015782,nlcd_42,0.9444902445726848,0.7791148889808595,0.16537535559182537
Snake River,Spread Creek Dam,Rock Creek,12.303653558326639,0.048632520591013806,97.49264784348073,4.741308504744924,7130.235314443359,7285.957469453125,-92.7513393387358,-19.56239279640077,155.72215500976563,0.02137291573038155,3.253949738306617,nlcd_42,0.8988676020226479,0.7791148889808595,0.11975271304178847
Snake River,Spread Creek Dam,SF Spread Creek Lower,114.84205468526676,0.45393496839935127,97.49264784348073,44.25562182292869,7130.235314443359,7785.600726142578,-53.23702602055204,-1.202943803016911,655.3654116992193,0.08417660174874186,20.12327280549584,nlcd_42,0.7179833865616088,0.7791148889808595,-0.061131502419250694
Snake River,Spread Creek Dam,SF Spread Creek Upper,90.98103745474553,0.3596197793146806,97.49264784348073,35.060591929599155,7130.235314443359,7937.885047832031,-62.43205591388157,-1.7806902986476574,807.6497333886718,0.10174621180855403,24.33951606083611,nlcd_42,0.6777898540081662,0.7791148889808595,-0.1013250349726933
Snake River,Spread Creek Dam,Leidy Creek Mouth NWIS,13.413374514728389,0.05301890281533804,97.49264784348073,5.168962206458443,7130.235314443359,7960.374340966797,-92.32368563702228,-17.861164765659723,830.1390265234377,0.10428391818852785,24.827648206809137,nlcd_42,0.6898081691243638,0.7791148889808595,-0.08930671985649563
Snake River,Spread Creek Dam,SF Spread Creek Lower NWIS,114.80684809898939,0.4537958077001365,97.49264784348073,44.24205435845988,7130.235314443359,7789.933261191406,-53.25059348502084,-1.2036193675269142,659.6979467480469,0.08468595617302523,20.210378466114708,nlcd_42,0.7179180237393799,0.7791148889808595,-0.0611968652414796
Donner Blitzen,Donner Blitzen River nr Frenchglen NWIS,Donner Blitzen ab Indian NWIS,157.46293341910683,0.29612056817574517,204.96698806231217,60.69605275230441,4262.824407705078,5097.023633925781,-144.27093531000776,-2.376940983275561,834.1992262207032,0.16366399022917502,28.49144546398546,nlcd_52,0.8737763426240652,0.8040952506001138,0.06968109202395145
Donner Blitzen,Donner Blitzen River nr Frenchglen NWIS,Indian Creek NWIS,49.34134495838291,0.09279000960018229,204.96698806231217,19.018903070491387,4262.824407705078,5095.547416123047,-185.9480849918208,-9.7770141791367,832.7230084179691,0.16342169749674265,28.3332313501785,nlcd_52,0.699226947428838,0.8040952506001138,-0.10486830317127582
Donner Blitzen,Donner Blitzen River nr Frenchglen NWIS,Little Blizten River NWIS,48.03096096876103,0.09032573662425317,204.96698806231217,18.513672615760782,4262.824407705078,5069.138496391602,-186.4533154465514,-10.071114430738218,806.314088686524,0.1590633377368734,25.567566745245323,nlcd_52,0.6867487594192244,0.8040952506001138,-0.11734649118088936
Donner Blitzen,Donner Blitzen River nr Frenchglen NWIS,Donner Blitzen nr Burnt Car NWIS,424.2975760682089,0.7979226385075315,204.96698806231217,163.54865469083967,4262.824407705078,4514.419019287109,-41.4183333714725,-0.2532477778540378,251.59461158203158,0.055731337854801506,11.029598738118034,nlcd_52,0.8125278047772561,0.8040952506001138,0.008432554177142282
Donner Blitzen,Donner Blitzen River nr Frenchglen NWIS,Donner Blitzen ab Fish NWIS,455.27857306397027,0.8561846703002322,204.96698806231217,175.4902236415156,4262.824407705078,4340.935392944336,-29.47676442079657,-0.16796812841842704,78.1109852392583,0.017994044639829985,5.1927462752444375,nlcd_52,0.8157081293735495,0.8040952506001138,0.011612878773435753
Donner Blitzen,Donner Blitzen River nr Frenchglen NWIS,Fish Creek NWIS,57.83241235958468,0.10875808315670678,204.96698806231217,22.291382848763973,4262.824407705078,4344.748087866211,-182.67560521354818,-8.194897842494203,81.92368016113323,0.018855795204772742,5.120318094796342,nlcd_52,0.7359219446649973,0.8040952506001138,-0.0681733059351165
